name,start_time,finish_time,duration,current_host,current_host_uuid,compromise_host,compromise_host_uuid,current_host_attempt,cumulative_attempts,cumulative_compromised_hosts,compromise_users,interrupted_in,interrupted_by
SCAN_PORT,9782.800313081925,9802.800313081925,20.0,65,6fdd0335-a64a-4641-a8e4-fc7deedc5ad9,None,None,3,438,29,[],None,None
EXPLOIT_VULN,9802.800313081925,9828.798684422844,25.99837134091831,65,6fdd0335-a64a-4641-a8e4-fc7deedc5ad9,65,6fdd0335-a64a-4641-a8e4-fc7deedc5ad9,3,438,29,"['Florence', 'Brandais']",None,None
SCAN_NEIGHBOR,9828.798684422844,9838.798684422844,10.0,65,6fdd0335-a64a-4641-a8e4-fc7deedc5ad9,None,None,3,469,30,[],None,None
ENUM_HOST,9838.798684422844,9853.798684422844,15.0,65,6fdd0335-a64a-4641-a8e4-fc7deedc5ad9,None,None,3,469,30,[],None,None
ENUM_HOST,9853.798684422844,9868.798684422844,15.0,65,6fdd0335-a64a-4641-a8e4-fc7deedc5ad9,None,None,4,469,30,[],None,None
ENUM_HOST,9868.798684422844,9883.263615941982,14.46493151913819,65,6fdd0335-a64a-4641-a8e4-fc7deedc5ad9,None,None,5,469,30,[],network,CompleteTopologyShuffle
SCAN_HOST,9885.263615941982,9895.263615941982,10.0,-1,-1,None,None,0,469,30,[],None,None
ENUM_HOST,9895.263615941982,9910.263615941982,15.0,-1,-1,None,None,0,469,30,[],None,None
SCAN_PORT,9910.263615941982,9930.263615941982,20.0,24,91a3eab6-b5d1-42b8-a3aa-bb11963a8b4d,None,None,2,469,30,[],None,None
EXPLOIT_VULN,9930.263615941982,9938.559021047042,8.295405105060127,24,91a3eab6-b5d1-42b8-a3aa-bb11963a8b4d,None,None,2,469,30,[],network,HostTopologyShuffle
SCAN_HOST,9940.559021047042,9950.559021047042,10.0,-1,-1,None,None,0,469,30,[],None,None
ENUM_HOST,9950.559021047042,9965.559021047042,15.0,-1,-1,None,None,0,469,30,[],None,None
SCAN_PORT,9965.559021047042,9985.559021047042,20.0,50,380b8dbf-2c82-4c97-916e-db109f88f84b,50,380b8dbf-2c82-4c97-916e-db109f88f84b,2,469,30,"['Ceciley', 'Mitzi']",None,None
SCAN_NEIGHBOR,9985.559021047042,9995.559021047042,10.0,50,380b8dbf-2c82-4c97-916e-db109f88f84b,None,None,2,469,31,[],None,None
